,license,file_name,coco_url,height,width,date_captured,flickr_url,id
4428,4,000000041027.jpg,http://images.cocodataset.org/train2017/000000041027.jpg,480,640,2013-11-14 21:23:20,http://farm1.staticflickr.com/111/251617184_cc52b14625_z.jpg,41027
4429,3,000000254025.jpg,http://images.cocodataset.org/train2017/000000254025.jpg,480,640,2013-11-14 17:41:30,http://farm3.staticflickr.com/2892/9702011070_a21d70ce82_z.jpg,254025
4430,1,000000311374.jpg,http://images.cocodataset.org/train2017/000000311374.jpg,427,640,2013-11-15 06:55:42,http://farm5.staticflickr.com/4002/4489158354_8f31bfac42_z.jpg,311374
4431,5,000000098385.jpg,http://images.cocodataset.org/train2017/000000098385.jpg,360,640,2013-11-20 01:25:23,http://farm9.staticflickr.com/8357/8383318417_87c9fd36e4_z.jpg,98385
4432,3,000000155732.jpg,http://images.cocodataset.org/train2017/000000155732.jpg,360,640,2013-11-25 09:00:20,http://farm4.staticflickr.com/3814/9089718199_04fee61c53_z.jpg,155732
4433,2,000000360536.jpg,http://images.cocodataset.org/train2017/000000360536.jpg,480,640,2013-11-20 20:48:07,http://farm9.staticflickr.com/8391/8628776010_3c3dc799c1_z.jpg,360536
4434,6,000000311385.jpg,http://images.cocodataset.org/train2017/000000311385.jpg,480,640,2013-11-19 21:34:02,http://farm4.staticflickr.com/3650/3381601046_11b7a37021_z.jpg,311385
4435,5,000000368729.jpg,http://images.cocodataset.org/train2017/000000368729.jpg,480,640,2013-11-20 04:09:46,http://farm7.staticflickr.com/6196/6160633417_e36a01c3c3_z.jpg,368729
4436,4,000000262239.jpg,http://images.cocodataset.org/train2017/000000262239.jpg,426,640,2013-11-14 16:41:17,http://farm8.staticflickr.com/7016/6539681363_66ea925831_z.jpg,262239
4437,1,000000024674.jpg,http://images.cocodataset.org/train2017/000000024674.jpg,612,612,2013-11-24 23:20:26,http://farm3.staticflickr.com/2866/8825806124_d2f41822e2_z.jpg,24674
4438,4,000000278627.jpg,http://images.cocodataset.org/train2017/000000278627.jpg,612,612,2013-11-25 13:56:59,http://farm8.staticflickr.com/7324/10207371053_0ab0f49d94_z.jpg,278627
4439,3,000000163939.jpg,http://images.cocodataset.org/train2017/000000163939.jpg,375,500,2013-11-15 15:24:58,http://farm1.staticflickr.com/50/106169416_b37d73687e_z.jpg,163939
4440,1,000000524389.jpg,http://images.cocodataset.org/train2017/000000524389.jpg,480,640,2013-11-20 01:21:49,http://farm4.staticflickr.com/3569/3575517795_0a9931d843_z.jpg,524389
4441,3,000000508006.jpg,http://images.cocodataset.org/train2017/000000508006.jpg,522,640,2013-11-20 23:44:29,http://farm9.staticflickr.com/8007/7155171955_5090167a2d_z.jpg,508006
4442,2,000000229481.jpg,http://images.cocodataset.org/train2017/000000229481.jpg,640,480,2013-11-14 21:14:23,http://farm4.staticflickr.com/3083/2605373150_b2f0090447_z.jpg,229481
4443,2,000000139372.jpg,http://images.cocodataset.org/train2017/000000139372.jpg,640,416,2013-11-24 03:31:43,http://farm7.staticflickr.com/6063/6066935306_cd5fc2b2c8_z.jpg,139372
4444,1,000000516205.jpg,http://images.cocodataset.org/train2017/000000516205.jpg,462,640,2013-11-15 13:55:16,http://farm3.staticflickr.com/2414/2260359137_5abdc02026_z.jpg,516205
4445,1,000000098413.jpg,http://images.cocodataset.org/train2017/000000098413.jpg,383,640,2013-11-19 22:34:08,http://farm8.staticflickr.com/7194/6961344231_29a8e91c77_z.jpg,98413
4446,1,000000475248.jpg,http://images.cocodataset.org/train2017/000000475248.jpg,480,640,2013-11-25 14:29:03,http://farm4.staticflickr.com/3798/9566401192_54c8730c01_z.jpg,475248
4447,2,000000311408.jpg,http://images.cocodataset.org/train2017/000000311408.jpg,375,500,2013-11-20 19:37:07,http://farm3.staticflickr.com/2096/2370428754_2da8cb7a70_z.jpg,311408
4448,1,000000245874.jpg,http://images.cocodataset.org/train2017/000000245874.jpg,335,500,2013-11-24 15:29:02,http://farm1.staticflickr.com/44/110783769_f0d2c316ee_z.jpg,245874
4449,4,000000532595.jpg,http://images.cocodataset.org/train2017/000000532595.jpg,640,488,2013-11-24 18:44:54,http://farm8.staticflickr.com/7271/7440748412_3fa1e7fa4f_z.jpg,532595
4450,4,000000426096.jpg,http://images.cocodataset.org/train2017/000000426096.jpg,480,640,2013-11-24 03:50:14,http://farm3.staticflickr.com/2369/2099623302_d166a233cd_z.jpg,426096
4451,6,000000106614.jpg,http://images.cocodataset.org/train2017/000000106614.jpg,427,640,2013-11-24 23:23:23,http://farm9.staticflickr.com/8263/8866984353_1f526e378b_z.jpg,106614
4452,3,000000229494.jpg,http://images.cocodataset.org/train2017/000000229494.jpg,426,640,2013-11-17 17:12:13,http://farm4.staticflickr.com/3064/3077864645_16925b0d52_z.jpg,229494
4453,5,000000114807.jpg,http://images.cocodataset.org/train2017/000000114807.jpg,375,500,2013-11-20 01:21:56,http://farm4.staticflickr.com/3645/3428897158_dbae241d8a_z.jpg,114807
4454,3,000000442489.jpg,http://images.cocodataset.org/train2017/000000442489.jpg,640,427,2013-11-15 14:23:52,http://farm9.staticflickr.com/8037/7978329322_637054498a_z.jpg,442489
4455,1,000000139386.jpg,http://images.cocodataset.org/train2017/000000139386.jpg,480,640,2013-11-25 14:25:46,http://farm4.staticflickr.com/3716/9560958207_906f979f13_z.jpg,139386
4456,2,000000434299.jpg,http://images.cocodataset.org/train2017/000000434299.jpg,640,427,2013-11-25 14:05:33,http://farm8.staticflickr.com/7382/10013329055_33777e2c8d_z.jpg,434299
4457,2,000000573565.jpg,http://images.cocodataset.org/train2017/000000573565.jpg,300,400,2013-11-20 20:59:48,http://farm9.staticflickr.com/8096/8544493856_4e6abc7d75_z.jpg,573565
4458,4,000000032893.jpg,http://images.cocodataset.org/train2017/000000032893.jpg,480,640,2013-11-19 23:29:10,http://farm3.staticflickr.com/2654/3833623812_ca58ea69ed_z.jpg,32893
4459,4,000000000127.jpg,http://images.cocodataset.org/train2017/000000000127.jpg,481,640,2013-11-17 06:02:18,http://farm9.staticflickr.com/8454/8033724167_5fe4b14a99_z.jpg,127
4460,3,000000532610.jpg,http://images.cocodataset.org/train2017/000000532610.jpg,427,640,2013-11-14 16:51:28,http://farm7.staticflickr.com/6237/6399607771_65703371d9_z.jpg,532610
4461,2,000000073861.jpg,http://images.cocodataset.org/train2017/000000073861.jpg,480,640,2013-11-14 18:10:36,http://farm9.staticflickr.com/8426/7769282890_08643041e0_z.jpg,73861
4462,4,000000049286.jpg,http://images.cocodataset.org/train2017/000000049286.jpg,426,640,2013-11-20 22:58:57,http://farm9.staticflickr.com/8145/7575858174_6873aea667_z.jpg,49286
4463,1,000000549003.jpg,http://images.cocodataset.org/train2017/000000549003.jpg,427,640,2013-11-20 03:23:19,http://farm9.staticflickr.com/8448/7790719908_fe60606b08_z.jpg,549003
4464,2,000000409739.jpg,http://images.cocodataset.org/train2017/000000409739.jpg,425,640,2013-11-25 14:37:38,http://farm4.staticflickr.com/3815/9375275055_90b2b9a684_z.jpg,409739
4465,1,000000352398.jpg,http://images.cocodataset.org/train2017/000000352398.jpg,480,640,2013-11-14 21:48:30,http://farm9.staticflickr.com/8474/8422945140_853bef5e46_z.jpg,352398
4466,1,000000090255.jpg,http://images.cocodataset.org/train2017/000000090255.jpg,640,637,2013-11-14 20:21:48,http://farm9.staticflickr.com/8209/8153963333_ce5d875a0f_z.jpg,90255
4467,2,000000196758.jpg,http://images.cocodataset.org/train2017/000000196758.jpg,360,640,2013-11-15 18:16:40,http://farm3.staticflickr.com/2516/3943613270_c57ac884b7_z.jpg,196758
4468,4,000000106646.jpg,http://images.cocodataset.org/train2017/000000106646.jpg,480,640,2013-11-20 14:27:54,http://farm9.staticflickr.com/8385/8572912027_63aa46b474_z.jpg,106646
4469,5,000000467096.jpg,http://images.cocodataset.org/train2017/000000467096.jpg,480,640,2013-11-24 05:30:41,http://farm4.staticflickr.com/3574/3442841656_cfc353c4f7_z.jpg,467096
4470,4,000000164001.jpg,http://images.cocodataset.org/train2017/000000164001.jpg,640,512,2013-11-20 14:41:56,http://farm8.staticflickr.com/7233/6998851133_acf34e40a3_z.jpg,164001
4471,1,000000262308.jpg,http://images.cocodataset.org/train2017/000000262308.jpg,640,429,2013-11-15 13:34:53,http://farm9.staticflickr.com/8470/8125986781_512db21daf_z.jpg,262308
4472,3,000000426152.jpg,http://images.cocodataset.org/train2017/000000426152.jpg,640,427,2013-11-24 22:30:44,http://farm8.staticflickr.com/7365/9948303694_176474d6a0_z.jpg,426152
4473,1,000000114861.jpg,http://images.cocodataset.org/train2017/000000114861.jpg,480,640,2013-11-20 03:45:01,http://farm1.staticflickr.com/21/24564060_e2aeb3d545_z.jpg,114861
4474,1,000000098480.jpg,http://images.cocodataset.org/train2017/000000098480.jpg,480,640,2013-11-14 20:00:59,http://farm9.staticflickr.com/8489/8241843792_e9718f7d3f_z.jpg,98480
4475,3,000000442557.jpg,http://images.cocodataset.org/train2017/000000442557.jpg,640,429,2013-11-14 15:12:48,http://farm8.staticflickr.com/7158/6810546335_da68a37633_z.jpg,442557
4476,3,000000409791.jpg,http://images.cocodataset.org/train2017/000000409791.jpg,426,640,2013-11-20 20:02:30,http://farm2.staticflickr.com/1315/1202454573_1431c952c3_z.jpg,409791
4477,3,000000573632.jpg,http://images.cocodataset.org/train2017/000000573632.jpg,425,640,2013-11-20 01:47:28,http://farm5.staticflickr.com/4078/4864741946_be9e0a3928_z.jpg,573632
4478,1,000000139457.jpg,http://images.cocodataset.org/train2017/000000139457.jpg,480,640,2013-11-25 14:29:17,http://farm6.staticflickr.com/5546/9558135472_ee38f0166e_z.jpg,139457
4479,6,000000295106.jpg,http://images.cocodataset.org/train2017/000000295106.jpg,480,640,2013-11-25 08:33:59,http://farm6.staticflickr.com/5459/9389123382_30f894dccb_z.jpg,295106
4480,2,000000286914.jpg,http://images.cocodataset.org/train2017/000000286914.jpg,478,640,2013-11-24 14:11:01,http://farm6.staticflickr.com/5479/10014018575_273f3223d2_z.jpg,286914
4481,1,000000032964.jpg,http://images.cocodataset.org/train2017/000000032964.jpg,419,640,2013-11-20 08:11:18,http://farm5.staticflickr.com/4009/4384146454_6b04cb3017_z.jpg,32964
4482,3,000000581829.jpg,http://images.cocodataset.org/train2017/000000581829.jpg,426,640,2013-11-15 16:48:58,http://farm5.staticflickr.com/4004/4644073968_2ea34fc721_z.jpg,581829
4483,1,000000000196.jpg,http://images.cocodataset.org/train2017/000000000196.jpg,480,640,2013-11-20 07:24:53,http://farm3.staticflickr.com/2213/2056036554_f34957af12_z.jpg,196
4484,1,000000082118.jpg,http://images.cocodataset.org/train2017/000000082118.jpg,424,640,2013-11-14 19:43:45,http://farm5.staticflickr.com/4138/4883490131_906522e682_z.jpg,82118
4485,4,000000475336.jpg,http://images.cocodataset.org/train2017/000000475336.jpg,480,640,2013-11-19 23:29:07,http://farm4.staticflickr.com/3581/3832816205_6e3fa8b5e1_z.jpg,475336
4486,3,000000450761.jpg,http://images.cocodataset.org/train2017/000000450761.jpg,500,500,2013-11-14 17:16:55,http://farm3.staticflickr.com/2550/4025133636_6dea08f49b_z.jpg,450761
4487,1,000000467146.jpg,http://images.cocodataset.org/train2017/000000467146.jpg,353,640,2013-11-24 01:41:53,http://farm9.staticflickr.com/8167/7118583347_929787d491_z.jpg,467146
4488,1,000000147659.jpg,http://images.cocodataset.org/train2017/000000147659.jpg,375,500,2013-11-20 19:09:26,http://farm4.staticflickr.com/3120/2714406255_bf7636bc9e_z.jpg,147659
4489,5,000000008396.jpg,http://images.cocodataset.org/train2017/000000008396.jpg,375,500,2013-11-24 10:52:32,http://farm1.staticflickr.com/34/72346450_21e67882f7_z.jpg,8396
4490,2,000000139469.jpg,http://images.cocodataset.org/train2017/000000139469.jpg,480,640,2013-11-20 21:41:22,http://farm9.staticflickr.com/8087/8356051329_7b2c2a1bf2_z.jpg,139469
4491,2,000000467145.jpg,http://images.cocodataset.org/train2017/000000467145.jpg,478,640,2013-11-25 14:01:24,http://farm8.staticflickr.com/7353/10288569285_db9945e516_z.jpg,467145
4492,5,000000057551.jpg,http://images.cocodataset.org/train2017/000000057551.jpg,480,640,2013-11-20 18:26:37,http://farm4.staticflickr.com/3385/3430832425_c928aaa8d0_z.jpg,57551
4493,1,000000155861.jpg,http://images.cocodataset.org/train2017/000000155861.jpg,360,640,2013-11-24 22:55:34,http://farm4.staticflickr.com/3822/9289432734_55425a32dc_z.jpg,155861
4494,3,000000245982.jpg,http://images.cocodataset.org/train2017/000000245982.jpg,429,640,2013-11-25 20:01:49,http://farm2.staticflickr.com/1143/4725359145_0ed47a78b2_z.jpg,245982
4495,4,000000483553.jpg,http://images.cocodataset.org/train2017/000000483553.jpg,480,640,2013-11-14 21:05:00,http://farm8.staticflickr.com/7108/7626484634_a0ea864a80_z.jpg,483553
4496,2,000000164066.jpg,http://images.cocodataset.org/train2017/000000164066.jpg,640,426,2013-11-24 12:55:35,http://farm4.staticflickr.com/3351/3223799192_397a79682c_z.jpg,164066
4497,3,000000401642.jpg,http://images.cocodataset.org/train2017/000000401642.jpg,397,640,2013-11-14 20:41:04,http://farm1.staticflickr.com/26/54404234_c78ac45ff8_z.jpg,401642
4498,1,000000549098.jpg,http://images.cocodataset.org/train2017/000000549098.jpg,426,640,2013-11-20 01:17:20,http://farm5.staticflickr.com/4051/4227286998_a377222eec_z.jpg,549098
4499,4,000000327918.jpg,http://images.cocodataset.org/train2017/000000327918.jpg,360,640,2013-11-19 22:22:46,http://farm8.staticflickr.com/7111/8150933632_2c35e09f47_z.jpg,327918
4500,1,000000557059.jpg,http://images.cocodataset.org/train2017/000000557059.jpg,640,480,2013-11-19 20:47:59,http://farm3.staticflickr.com/2631/3747147907_1cd9fe301c_z.jpg,557059
4501,4,000000458756.jpg,http://images.cocodataset.org/train2017/000000458756.jpg,480,640,2013-11-19 18:15:27,http://farm3.staticflickr.com/2637/3679968895_37a79e55b3_z.jpg,458756
4502,3,000000393225.jpg,http://images.cocodataset.org/train2017/000000393225.jpg,428,640,2013-11-20 03:17:27,http://farm9.staticflickr.com/8052/8445121630_a391bd4876_z.jpg,393225
4503,3,000000000009.jpg,http://images.cocodataset.org/train2017/000000000009.jpg,480,640,2013-11-19 20:40:11,http://farm5.staticflickr.com/4026/4622125393_84c1fdb8d6_z.jpg,9
4504,1,000000196619.jpg,http://images.cocodataset.org/train2017/000000196619.jpg,500,389,2013-11-17 20:34:28,http://farm1.staticflickr.com/5/5018578_c2d953bfcd_z.jpg,196619
4505,3,000000294937.jpg,http://images.cocodataset.org/train2017/000000294937.jpg,640,427,2013-11-24 06:14:19,http://farm4.staticflickr.com/3012/2751202642_24a17a0af9_z.jpg,294937
4506,3,000000294942.jpg,http://images.cocodataset.org/train2017/000000294942.jpg,480,640,2013-11-14 22:24:40,http://farm8.staticflickr.com/7185/6865657952_5ea1222e8f_z.jpg,294942
4507,2,000000360485.jpg,http://images.cocodataset.org/train2017/000000360485.jpg,472,500,2013-11-22 02:45:01,http://farm4.staticflickr.com/3340/3502539216_be1c81ff55_z.jpg,360485
4508,5,000000327724.jpg,http://images.cocodataset.org/train2017/000000327724.jpg,418,640,2013-11-20 19:58:06,http://farm8.staticflickr.com/7363/9324299621_e37e323c43_z.jpg,327724
4509,1,000000524333.jpg,http://images.cocodataset.org/train2017/000000524333.jpg,480,640,2013-11-25 14:29:14,http://farm8.staticflickr.com/7346/9558122204_b956ce9c0c_z.jpg,524333
4510,1,000000098350.jpg,http://images.cocodataset.org/train2017/000000098350.jpg,426,640,2013-11-20 12:11:52,http://farm5.staticflickr.com/4046/4230796536_5be2232155_z.jpg,98350
4511,6,000000458804.jpg,http://images.cocodataset.org/train2017/000000458804.jpg,640,480,2013-11-24 14:51:21,http://farm4.staticflickr.com/3722/9823910054_1c6e5cb6a9_z.jpg,458804
4512,3,000000098361.jpg,http://images.cocodataset.org/train2017/000000098361.jpg,360,640,2013-11-20 12:56:37,http://farm5.staticflickr.com/4093/4849887807_1342a2d798_z.jpg,98361
4513,2,000000524352.jpg,http://images.cocodataset.org/train2017/000000524352.jpg,427,640,2013-11-20 15:13:55,http://farm8.staticflickr.com/7001/6557679299_513f1f77c1_z.jpg,524352
4514,1,000000360535.jpg,http://images.cocodataset.org/train2017/000000360535.jpg,428,640,2013-11-22 02:47:52,http://farm4.staticflickr.com/3663/3474970139_089bf414e1_z.jpg,360535
4515,2,000000524377.jpg,http://images.cocodataset.org/train2017/000000524377.jpg,480,640,2013-11-20 14:06:28,http://farm4.staticflickr.com/3584/3338864076_739ef1a09d_z.jpg,524377
4516,2,000000196699.jpg,http://images.cocodataset.org/train2017/000000196699.jpg,333,500,2013-11-14 20:15:50,http://farm3.staticflickr.com/2366/2440537357_468aa0412a_z.jpg,196699
4517,1,000000131171.jpg,http://images.cocodataset.org/train2017/000000131171.jpg,561,640,2013-11-20 12:59:51,http://farm4.staticflickr.com/3594/3536445012_67662551e7_z.jpg,131171
4518,2,000000360555.jpg,http://images.cocodataset.org/train2017/000000360555.jpg,465,500,2013-11-20 00:01:17,http://farm1.staticflickr.com/60/166281418_2be7b43ff0_z.jpg,360555
4519,1,000000098413.jpg,http://images.cocodataset.org/train2017/000000098413.jpg,383,640,2013-11-19 22:34:08,http://farm8.staticflickr.com/7194/6961344231_29a8e91c77_z.jpg,98413
4520,3,000000491636.jpg,http://images.cocodataset.org/train2017/000000491636.jpg,480,640,2013-11-21 02:58:13,http://farm8.staticflickr.com/7182/6858245267_304e989dbe_z.jpg,491636
4521,3,000000262261.jpg,http://images.cocodataset.org/train2017/000000262261.jpg,480,640,2013-11-20 06:22:56,http://farm3.staticflickr.com/2070/2525379724_a17650b0fb_z.jpg,262261
4522,4,000000327807.jpg,http://images.cocodataset.org/train2017/000000327807.jpg,480,640,2013-11-17 05:08:47,http://farm8.staticflickr.com/7091/7350509778_579d936e13_z.jpg,327807
4523,3,000000557186.jpg,http://images.cocodataset.org/train2017/000000557186.jpg,480,640,2013-11-20 13:24:47,http://farm1.staticflickr.com/121/365020304_769aabdf31_z.jpg,557186
4524,3,000000000138.jpg,http://images.cocodataset.org/train2017/000000000138.jpg,573,640,2013-11-14 21:04:23,http://farm9.staticflickr.com/8027/7621999274_48d64bf335_z.jpg,138
4525,4,000000295053.jpg,http://images.cocodataset.org/train2017/000000295053.jpg,173,640,2013-11-14 21:12:41,http://farm4.staticflickr.com/3750/9398937972_47f8cf486e_z.jpg,295053
4526,5,000000426133.jpg,http://images.cocodataset.org/train2017/000000426133.jpg,375,500,2013-11-14 22:04:51,http://farm1.staticflickr.com/4/4033856_fba949de61_z.jpg,426133
4527,5,000000163999.jpg,http://images.cocodataset.org/train2017/000000163999.jpg,640,480,2013-11-25 13:54:38,http://farm9.staticflickr.com/8210/8192845202_c5dce29ebc_z.jpg,163999
4528,2,000000000164.jpg,http://images.cocodataset.org/train2017/000000000164.jpg,480,640,2013-11-14 18:50:10,http://farm9.staticflickr.com/8001/7592176434_dd2e5898e6_z.jpg,164
4529,1,000000032932.jpg,http://images.cocodataset.org/train2017/000000032932.jpg,430,640,2013-11-14 20:20:05,http://farm8.staticflickr.com/7115/8169958097_8c5bed1823_z.jpg,32932
4530,3,000000229541.jpg,http://images.cocodataset.org/train2017/000000229541.jpg,426,640,2013-11-24 19:32:48,http://farm3.staticflickr.com/2621/3762179127_b0260f5981_z.jpg,229541
4531,5,000000098478.jpg,http://images.cocodataset.org/train2017/000000098478.jpg,640,640,2013-11-19 20:27:08,http://farm6.staticflickr.com/5232/6915856890_03cb2f78d6_z.jpg,98478
4532,1,000000098480.jpg,http://images.cocodataset.org/train2017/000000098480.jpg,480,640,2013-11-14 20:00:59,http://farm9.staticflickr.com/8489/8241843792_e9718f7d3f_z.jpg,98480
4533,1,000000262325.jpg,http://images.cocodataset.org/train2017/000000262325.jpg,426,640,2013-11-20 00:05:55,http://farm4.staticflickr.com/3461/3737007987_58ffa86067_z.jpg,262325
4534,5,000000458935.jpg,http://images.cocodataset.org/train2017/000000458935.jpg,427,640,2013-11-24 04:07:37,http://farm3.staticflickr.com/2470/3547405818_2e77256a92_z.jpg,458935
4535,2,000000295105.jpg,http://images.cocodataset.org/train2017/000000295105.jpg,640,480,2013-11-14 16:37:48,http://farm8.staticflickr.com/7169/6849310009_9717d4baaf_z.jpg,295105
4536,6,000000295106.jpg,http://images.cocodataset.org/train2017/000000295106.jpg,480,640,2013-11-25 08:33:59,http://farm6.staticflickr.com/5459/9389123382_30f894dccb_z.jpg,295106
4537,1,000000032964.jpg,http://images.cocodataset.org/train2017/000000032964.jpg,419,640,2013-11-20 08:11:18,http://farm5.staticflickr.com/4009/4384146454_6b04cb3017_z.jpg,32964
4538,1,000000000196.jpg,http://images.cocodataset.org/train2017/000000000196.jpg,480,640,2013-11-20 07:24:53,http://farm3.staticflickr.com/2213/2056036554_f34957af12_z.jpg,196
4539,2,000000327876.jpg,http://images.cocodataset.org/train2017/000000327876.jpg,480,640,2013-11-20 14:08:19,http://farm9.staticflickr.com/8056/8427123503_e513e2109e_z.jpg,327876
4540,6,000000524486.jpg,http://images.cocodataset.org/train2017/000000524486.jpg,640,426,2013-11-20 11:48:59,http://farm1.staticflickr.com/180/486504633_685da60603_z.jpg,524486
4541,3,000000196817.jpg,http://images.cocodataset.org/train2017/000000196817.jpg,612,612,2013-11-19 22:23:11,http://farm9.staticflickr.com/8522/8672707509_9b85374924_z.jpg,196817
4542,4,000000131282.jpg,http://images.cocodataset.org/train2017/000000131282.jpg,480,640,2013-11-20 00:57:28,http://farm4.staticflickr.com/3240/2393665538_13856037de_z.jpg,131282
4543,3,000000491737.jpg,http://images.cocodataset.org/train2017/000000491737.jpg,640,427,2013-11-14 15:49:43,http://farm8.staticflickr.com/7002/6656659217_17d46cfb35_z.jpg,491737
4544,3,000000229599.jpg,http://images.cocodataset.org/train2017/000000229599.jpg,396,640,2013-11-15 18:27:08,http://farm8.staticflickr.com/7161/6628135635_f1cbc7b682_z.jpg,229599
4545,2,000000164066.jpg,http://images.cocodataset.org/train2017/000000164066.jpg,640,426,2013-11-24 12:55:35,http://farm4.staticflickr.com/3351/3223799192_397a79682c_z.jpg,164066
4546,3,000000098531.jpg,http://images.cocodataset.org/train2017/000000098531.jpg,640,480,2013-11-20 17:38:25,http://farm4.staticflickr.com/3583/3450261783_384cf3c5c9_z.jpg,98531
4547,1,000000393442.jpg,http://images.cocodataset.org/train2017/000000393442.jpg,490,640,2013-11-18 03:38:31,http://farm9.staticflickr.com/8260/8665174466_44da5e38ac_z.jpg,393442
4548,4,000000327918.jpg,http://images.cocodataset.org/train2017/000000327918.jpg,360,640,2013-11-19 22:22:46,http://farm8.staticflickr.com/7111/8150933632_2c35e09f47_z.jpg,327918
4549,1,000000033009.jpg,http://images.cocodataset.org/train2017/000000033009.jpg,640,426,2013-11-21 21:01:11,http://farm3.staticflickr.com/2787/4242023265_d43bc64a9f_z.jpg,33009
4550,1,000000295154.jpg,http://images.cocodataset.org/train2017/000000295154.jpg,427,640,2013-11-22 03:42:37,http://farm4.staticflickr.com/3331/3495107278_40476ab2f3_z.jpg,295154
4551,2,000000196851.jpg,http://images.cocodataset.org/train2017/000000196851.jpg,480,640,2013-11-23 02:50:20,http://farm4.staticflickr.com/3027/4563755514_3124f1295e_z.jpg,196851
4552,3,000000131315.jpg,http://images.cocodataset.org/train2017/000000131315.jpg,427,640,2013-11-14 22:33:31,http://farm2.staticflickr.com/1089/825201530_14da768294_z.jpg,131315
4553,1,000000524535.jpg,http://images.cocodataset.org/train2017/000000524535.jpg,425,640,2013-11-20 16:41:26,http://farm7.staticflickr.com/6014/5940691858_de97576c09_z.jpg,524535
4554,3,000000295159.jpg,http://images.cocodataset.org/train2017/000000295159.jpg,480,640,2013-11-25 00:13:31,http://farm9.staticflickr.com/8389/8484269573_8a5b6e9967_z.jpg,295159
4555,1,000000262404.jpg,http://images.cocodataset.org/train2017/000000262404.jpg,480,640,2013-11-20 22:57:19,http://farm9.staticflickr.com/8292/7797784436_bc889bd48e_z.jpg,262404
4556,1,000000164100.jpg,http://images.cocodataset.org/train2017/000000164100.jpg,424,640,2013-11-20 19:28:50,http://farm3.staticflickr.com/2864/9773842002_b8d58f30e5_z.jpg,164100
4557,1,000000262407.jpg,http://images.cocodataset.org/train2017/000000262407.jpg,640,480,2013-11-20 16:51:04,http://farm5.staticflickr.com/4067/4636790043_1b0ce72c74_z.jpg,262407
4558,2,000000196876.jpg,http://images.cocodataset.org/train2017/000000196876.jpg,375,500,2013-11-20 19:54:03,http://farm2.staticflickr.com/1345/1444386287_21221babe7_z.jpg,196876
4559,7,000000196878.jpg,http://images.cocodataset.org/train2017/000000196878.jpg,640,474,2013-11-19 22:38:03,http://farm9.staticflickr.com/8065/8231420050_2e66ac24ff_z.jpg,196878
4560,1,000000098582.jpg,http://images.cocodataset.org/train2017/000000098582.jpg,478,640,2013-11-19 21:11:21,http://farm9.staticflickr.com/8399/8625527756_859c539020_z.jpg,98582
4561,1,000000164121.jpg,http://images.cocodataset.org/train2017/000000164121.jpg,480,640,2013-11-14 22:27:56,http://farm8.staticflickr.com/7176/6837488184_1c7a7853f5_z.jpg,164121
4562,1,000000459037.jpg,http://images.cocodataset.org/train2017/000000459037.jpg,470,640,2013-11-15 15:55:54,http://farm4.staticflickr.com/3357/3278322529_1594e094c0_z.jpg,459037
4563,4,000000229666.jpg,http://images.cocodataset.org/train2017/000000229666.jpg,466,640,2013-11-21 21:01:03,http://farm5.staticflickr.com/4053/4300909173_670712216d_z.jpg,229666
4564,1,000000196899.jpg,http://images.cocodataset.org/train2017/000000196899.jpg,480,640,2013-11-14 22:19:16,http://farm8.staticflickr.com/7202/6866474522_b2b442a3b0_z.jpg,196899
4565,4,000000393508.jpg,http://images.cocodataset.org/train2017/000000393508.jpg,480,640,2013-11-14 18:45:06,http://farm9.staticflickr.com/8401/8686946064_60acc420f1_z.jpg,393508
4566,1,000000393511.jpg,http://images.cocodataset.org/train2017/000000393511.jpg,567,640,2013-11-25 08:57:42,http://farm3.staticflickr.com/2829/9218602092_dc53078d4d_z.jpg,393511
4567,2,000000557355.jpg,http://images.cocodataset.org/train2017/000000557355.jpg,427,640,2013-11-20 23:48:19,http://farm9.staticflickr.com/8154/7331815750_d47295eae4_z.jpg,557355
4568,2,000000327979.jpg,http://images.cocodataset.org/train2017/000000327979.jpg,612,612,2013-11-24 23:54:25,http://farm9.staticflickr.com/8391/8573646068_e9282eff77_z.jpg,327979
4569,3,000000360759.jpg,http://images.cocodataset.org/train2017/000000360759.jpg,457,500,2013-11-20 18:03:07,http://farm4.staticflickr.com/3319/3225883093_91b4882b13_z.jpg,360759
4570,4,000000196924.jpg,http://images.cocodataset.org/train2017/000000196924.jpg,480,640,2013-11-21 23:43:19,http://farm6.staticflickr.com/5005/5325504159_74422fbcfe_z.jpg,196924
4571,5,000000426300.jpg,http://images.cocodataset.org/train2017/000000426300.jpg,375,500,2013-11-25 21:18:54,http://farm1.staticflickr.com/66/388871429_9dfc77309b_z.jpg,426300
4572,5,000000327998.jpg,http://images.cocodataset.org/train2017/000000327998.jpg,480,640,2013-11-17 05:14:12,http://farm1.staticflickr.com/107/251038622_ee3c5ca45e_z.jpg,327998
4573,2,000000000332.jpg,http://images.cocodataset.org/train2017/000000000332.jpg,480,640,2013-11-15 14:31:10,http://farm4.staticflickr.com/3593/3454190470_0cf833fd60_z.jpg,332
4574,5,000000491856.jpg,http://images.cocodataset.org/train2017/000000491856.jpg,427,640,2013-11-22 00:28:13,http://farm5.staticflickr.com/4079/4747899211_07dc669da8_z.jpg,491856
